Team,SRS,Season,SRS_rank
1408,-3700210839285.2935,2019,281.0
1409,-3700210839274.1855,2019,126.0
1410,-3700210839278.273,2019,168.0
1411,-3700210839281.8447,2019,226.0
1412,-3700210839276.6514,2019,153.0
1413,-3700210839282.839,2019,240.0
1414,-3700210839271.1826,2019,86.0
1415,-3700210839287.538,2019,307.0
1416,-3700210839266.3604,2019,49.0
1417,-3700210839271.76,2019,96.0
1418,-3700210839278.494,2019,174.0
1419,-3700210839275.5415,2019,143.0
1420,-3700210839282.074,2019,232.0
1421,-3700210839295.5283,2019,347.0
1422,-3700210839271.743,2019,95.0
1423,-3700210839284.575,2019,265.0
1424,-3700210839276.6963,2019,154.0
1425,-3700210839270.6797,2019,81.0
1426,-3700210839277.007,2019,156.0
1427,-3700210839276.228,2019,149.0
1428,-3700210839272.4736,2019,105.0
1429,-3700210839265.184,2019,39.0
1430,-3700210839273.034,2019,113.0
1431,-3700210839285.4097,2019,284.0
1433,-3700210839265.825,2019,44.0
1434,-3700210839280.767,2019,208.0
1435,-3700210839275.0806,2019,139.0
1436,-3700210839271.824,2019,97.0
1437,-3700210839263.5366,2019,30.0
1438,-3700210839252.2886,2019,3.0
1439,-3700210839258.822,2019,12.0
1440,-3700210839286.4453,2019,296.0
1441,-3700210839285.0684,2019,278.0
1442,-3700210839285.9883,2019,292.0
1443,-3700210839274.038,2019,123.0
1444,-3700210839282.8184,2019,239.0
1447,-3700210839288.4375,2019,318.0
1448,-3700210839276.8657,2019,155.0
1449,-3700210839266.949,2019,50.0
1450,-3700210839280.1855,2019,202.0
1451,-3700210839280.981,2019,212.0
1452,-3700210839271.7397,2019,94.0
1453,-3700210839280.2812,2019,205.0
1454,-3700210839285.592,2019,287.0
1455,-3700210839272.0703,2019,99.0
1456,-3700210839281.292,2019,218.0
1457,-3700210839278.8027,2019,179.0
1458,-3700210839259.6562,2019,13.0
1459,-3700210839262.799,2019,25.0
1460,-3700210839274.2275,2019,127.0
1461,-3700210839287.6123,2019,310.0
1462,-3700210839269.397,2019,69.0
1463,-3700210839271.139,2019,85.0
1464,-3700210839284.387,2019,263.0
1465,-3700210839280.005,2019,199.0
1466,-3700210839286.25,2019,295.0
3101,-21867534173164.6,2019,168.0
3102,-21867534173170.46,2019,233.0
3103,-21867534173163.348,2019,152.0
3104,-21867534173156.77,2019,103.0
3105,-21867534173179.277,2019,308.0
3106,-21867534173182.445,2019,324.0
3107,-21867534173173.87,2019,264.0
3108,-21867534173191.418,2019,349.0
3110,-21867534173160.027,2019,130.0
3111,-21867534173165.54,2019,178.0
3112,-21867534173146.777,2019,35.0
3113,-21867534173141.133,2019,15.0
3114,-21867534173158.047,2019,111.0
3115,-21867534173193.35,2019,350.0
3116,-21867534173150.008,2019,53.0
3117,-21867534173169.848,2019,222.0
3119,-21867534173174.797,2019,275.0
3120,-21867534173148.12,2019,42.0
3122,-21867534173169.63,2019,219.0
3123,-21867534173166.543,2019,189.0
3124,-21867534173124.85,2019,2.0
3125,-21867534173150.258,2019,56.0
3126,-21867534173175.1,2019,278.0
3127,-21867534173174.46,2019,272.0
3129,-21867534173153.957,2019,81.0
3130,-21867534173155.37,2019,92.0
3131,-21867534173168.3,2019,208.0
3132,-21867534173167.65,2019,200.0
3133,-21867534173164.53,2019,167.0
3135,-21867534173176.844,2019,294.0
3136,-21867534173177.36,2019,297.0
3137,-21867534173153.117,2019,75.0
3138,-21867534173148.67,2019,44.0
3139,-21867534173148.99,2019,48.0
3140,-21867534173154.312,2019,85.0
3141,-21867534173143.695,2019,23.0
3142,-21867534173173.992,2019,266.0
3143,-21867534173145.9,2019,30.0
3144,-21867534173173.395,2019,254.0
3145,-21867534173175.984,2019,287.0
3146,-21867534173174.29,2019,268.0
3148,-21867534173181.215,2019,315.0
3149,-21867534173177.92,2019,301.0
3150,-21867534173164.426,2019,164.0
3151,-21867534173166.36,2019,187.0
3152,-21867534173198.09,2019,351.0
3153,-21867534173153.754,2019,78.0
3155,-21867534173151.17,2019,62.0
3156,-21867534173169.434,2019,216.0
3157,-21867534173168.17,2019,205.0
3158,-21867534173179.375,2019,309.0
3159,-21867534173173.348,2019,253.0
3160,-21867534173156.004,2019,94.0
3161,-21867534173170.46,2019,233.0
3162,-21867534173167.406,2019,195.0
3163,-21867534173125.195,2019,3.0
3164,-21867534173184.46,2019,333.0
3165,-21867534173166.28,2019,186.0
3166,-21867534173153.492,2019,76.0
3167,-21867534173172.676,2019,247.0
3168,-21867534173169.973,2019,224.0
3169,-21867534173161.348,2019,135.0
3170,-21867534173174.91,2019,276.0
3171,-21867534173164.527,2019,166.0
3172,-21867534173162.55,2019,148.0
3173,-21867534173155.363,2019,91.0
3174,-21867534173165.137,2019,173.0
3175,-21867534173185.98,2019,339.0
3176,-21867534173160.87,2019,133.0
3177,-21867534173143.902,2019,24.0
3178,-21867534173178.996,2019,307.0
3179,-21867534173146.145,2019,31.0
3180,-21867534173156.35,2019,98.0
3181,-21867534173150.508,2019,57.0
3182,-21867534173161.71,2019,139.0
3183,-21867534173175.58,2019,282.0
3184,-21867534173184.09,2019,332.0
3185,-21867534173164.438,2019,165.0
3186,-21867534173170.434,2019,232.0
3187,-21867534173167.562,2019,199.0
3188,-21867534173171.184,2019,238.0
3189,-21867534173173.48,2019,256.0
3190,-21867534173169.75,2019,221.0
3191,-21867534173183.316,2019,329.0
3192,-21867534173186.44,2019,341.0
3193,-21867534173175.992,2019,288.0
3194,-21867534173180.562,2019,314.0
3195,-21867534173151.773,2019,66.0
3196,-21867534173163.586,2019,156.0
3197,-21867534173188.79,2019,345.0
3198,-21867534173182.062,2019,319.0
3199,-21867534173145.176,2019,28.0
3200,-21867534173158.2,2019,113.0
3201,-21867534173157.395,2019,108.0
3202,-21867534173168.277,2019,207.0
3203,-21867534173168.9,2019,213.0
3204,-21867534173179.89,2019,310.0
3205,-21867534173174.64,2019,273.0
3206,-21867534173166.492,2019,188.0
3207,-21867534173152.055,2019,68.0
3208,-21867534173149.863,2019,52.0
3209,-21867534173167.484,2019,197.0
3210,-21867534173150.168,2019,55.0
3211,-21867534173144.293,2019,25.0
3212,-21867534173174.72,2019,274.0
3213,-21867534173181.938,2019,317.0
3214,-21867534173172.625,2019,246.0
3216,-21867534173161.473,2019,136.0
3217,-21867534173154.28,2019,84.0
3218,-21867534173164.312,2019,163.0
3219,-21867534173167.387,2019,194.0
3220,-21867534173173.695,2019,260.0
3221,-21867534173169.895,2019,223.0
3222,-21867534173156.812,2019,105.0
3223,-21867534173182.09,2019,320.0
3224,-21867534173173.414,2019,255.0
3225,-21867534173159.875,2019,128.0
3226,-21867534173158.605,2019,116.0
3227,-21867534173183.387,2019,330.0
3228,-21867534173159.055,2019,119.0
3229,-21867534173163.89,2019,158.0
3230,-21867534173185.383,2019,337.0
3231,-21867534173148.71,2019,45.0
3232,-21867534173170.016,2019,225.0
3233,-21867534173185.176,2019,336.0
3234,-21867534173138.902,2019,11.0
3235,-21867534173135.316,2019,9.0
3236,-21867534173176.984,2019,295.0
3237,-21867534173156.13,2019,97.0
3238,-21867534173173.805,2019,263.0
3239,-21867534173171.64,2019,243.0
3240,-21867534173168.47,2019,210.0
3241,-21867534173150.836,2019,59.0
3242,-21867534173154.266,2019,83.0
3243,-21867534173149.297,2019,50.0
3244,-21867534173173.73,2019,262.0
3245,-21867534173157.83,2019,109.0
3246,-21867534173142.105,2019,17.0
3247,-21867534173176.703,2019,292.0
3248,-21867534173177.74,2019,300.0
3249,-21867534173159.875,2019,128.0
3250,-21867534173161.992,2019,142.0
3251,-21867534173168.17,2019,205.0
3252,-21867534173184.883,2019,335.0
3253,-21867534173171.426,2019,240.0
3254,-21867534173190.113,2019,347.0
3255,-21867534173185.645,2019,338.0
3256,-21867534173163.91,2019,159.0
3257,-21867534173132.188,2019,7.0
3258,-21867534173160.555,2019,132.0
3259,-21867534173176.6,2019,291.0
3260,-21867534173170.305,2019,230.0
3261,-21867534173148.82,2019,46.0
3262,-21867534173182.047,2019,318.0
3263,-21867534173158.195,2019,112.0
3264,-21867534173175.156,2019,279.0
3265,-21867534173162.12,2019,145.0
3266,-21867534173131.55,2019,6.0
3267,-21867534173168.465,2019,209.0
3268,-21867534173141.008,2019,13.0
3269,-21867534173167.38,2019,193.0
3270,-21867534173188.85,2019,346.0
3271,-21867534173171.562,2019,242.0
3272,-21867534173170.33,2019,231.0
3273,-21867534173163.383,2019,153.0
3274,-21867534173142.547,2019,19.0
3275,-21867534173156.637,2019,101.0
3276,-21867534173146.41,2019,33.0
3277,-21867534173146.38,2019,32.0
3278,-21867534173149.137,2019,49.0
3279,-21867534173163.156,2019,150.0
3280,-21867534173125.516,2019,4.0
3281,-21867534173144.42,2019,26.0
3282,-21867534173166.035,2019,183.0
3283,-21867534173152.344,2019,70.0
3284,-21867534173176.062,2019,289.0
3285,-21867534173169.395,2019,215.0
3286,-21867534173165.797,2019,181.0
3287,-21867534173163.758,2019,157.0
3288,-21867534173182.54,2019,325.0
3290,-21867534173186.414,2019,340.0
3291,-21867534173175.516,2019,281.0
3292,-21867534173155.77,2019,93.0
3293,-21867534173171.33,2019,239.0
3294,-21867534173161.97,2019,141.0
3295,-21867534173177.1,2019,296.0
3296,-21867534173159.582,2019,124.0
3297,-21867534173167.543,2019,198.0
3298,-21867534173174.117,2019,267.0
3299,-21867534173169.46,2019,217.0
3300,-21867534173186.87,2019,342.0
3301,-21867534173142.094,2019,16.0
3303,-21867534173175.703,2019,285.0
3304,-21867534173148.98,2019,47.0
3305,-21867534173164.688,2019,169.0
3306,-21867534173182.758,2019,327.0
3307,-21867534173152.305,2019,69.0
3308,-21867534173165.43,2019,176.0
3309,-21867534173182.96,2019,328.0
3310,-21867534173178.777,2019,306.0
3311,-21867534173170.73,2019,236.0
3312,-21867534173182.17,2019,322.0
3313,-21867534173173.52,2019,258.0
3314,-21867534173147.035,2019,37.0
3315,-21867534173170.168,2019,229.0
3316,-21867534173173.11,2019,250.0
3317,-21867534173163.555,2019,154.0
3318,-21867534173161.703,2019,138.0
3319,-21867534173170.156,2019,227.0
3320,-21867534173159.16,2019,121.0
3321,-21867534173148.035,2019,41.0
3322,-21867534173182.113,2019,321.0
3323,-21867534173123.29,2019,1.0
3324,-21867534173176.09,2019,290.0
3325,-21867534173150.11,2019,54.0
3326,-21867534173153.848,2019,80.0
3328,-21867534173156.08,2019,95.0
3329,-21867534173152.855,2019,73.0
3330,-21867534173160.344,2019,131.0
3331,-21867534173162.473,2019,147.0
3332,-21867534173127.273,2019,5.0
3333,-21867534173136.723,2019,10.0
3334,-21867534173158.617,2019,117.0
3335,-21867534173152.438,2019,71.0
3336,-21867534173157.34,2019,107.0
3337,-21867534173159.723,2019,126.0
3338,-21867534173161.65,2019,137.0
3339,-21867534173167.03,2019,192.0
3340,-21867534173158.266,2019,115.0
3341,-21867534173171.477,2019,241.0
3342,-21867534173180.22,2019,313.0
3343,-21867534173153.832,2019,79.0
3344,-21867534173157.203,2019,106.0
3345,-21867534173151.35,2019,65.0
3346,-21867534173152.89,2019,74.0
3347,-21867534173162.105,2019,144.0
3348,-21867534173173.344,2019,252.0
3349,-21867534173152.625,2019,72.0
3350,-21867534173176.805,2019,293.0
3351,-21867534173170.617,2019,235.0
3352,-21867534173166.773,2019,190.0
3353,-21867534173147.727,2019,40.0
3354,-21867534173179.93,2019,311.0
3355,-21867534173142.402,2019,18.0
3356,-21867534173162.066,2019,143.0
3357,-21867534173170.84,2019,237.0
3358,-21867534173167.75,2019,201.0
3359,-21867534173175.402,2019,280.0
3360,-21867534173172.492,2019,244.0
3361,-21867534173165.625,2019,180.0
3362,-21867534173168.156,2019,204.0
3363,-21867534173173.984,2019,265.0
3364,-21867534173173.645,2019,259.0
3365,-21867534173165.297,2019,175.0
3366,-21867534173190.168,2019,348.0
3367,-21867534173184.504,2019,334.0
3368,-21867534173181.594,2019,316.0
3369,-21867534173170.16,2019,228.0
3370,-21867534173177.625,2019,299.0
3371,-21867534173154.04,2019,82.0
3372,-21867534173159.36,2019,123.0
3373,-21867534173177.945,2019,302.0
3374,-21867534173165.27,2019,174.0
3375,-21867534173164.695,2019,170.0
3376,-21867534173141.11,2019,14.0
3377,-21867534173146.5,2019,34.0
3378,-21867534173151.195,2019,63.0
3379,-21867534173166.195,2019,185.0
3380,-21867534173174.348,2019,270.0
3381,-21867534173175.07,2019,277.0
3382,-21867534173172.977,2019,249.0
3383,-21867534173173.18,2019,251.0
3384,-21867534173174.414,2019,271.0
3385,-21867534173151.82,2019,67.0
3386,-21867534173168.633,2019,212.0
3387,-21867534173163.566,2019,155.0
3388,-21867534173151.047,2019,60.0
3389,-21867534173187.1,2019,343.0
3390,-21867534173134.4,2019,8.0
3391,-21867534173168.566,2019,211.0
3392,-21867534173165.51,2019,177.0
3393,-21867534173140.85,2019,12.0
3394,-21867534173173.71,2019,261.0
3395,-21867534173148.152,2019,43.0
3396,-21867534173158.824,2019,118.0
3397,-21867534173146.914,2019,36.0
3398,-21867534173178.766,2019,305.0
3399,-21867534173164.973,2019,172.0
3400,-21867534173143.46,2019,22.0
3401,-21867534173144.5,2019,27.0
3402,-21867534173168.023,2019,203.0
3403,-21867534173154.418,2019,86.0
3404,-21867534173160.984,2019,134.0
3405,-21867534173156.484,2019,100.0
3406,-21867534173164.105,2019,161.0
3407,-21867534173158.21,2019,114.0
3408,-21867534173159.67,2019,125.0
3409,-21867534173164.92,2019,171.0
3410,-21867534173170.11,2019,226.0
3411,-21867534173175.594,2019,283.0
3412,-21867534173154.66,2019,88.0
3413,-21867534173151.1,2019,61.0
3414,-21867534173167.453,2019,196.0
3415,-21867534173164.184,2019,162.0
3416,-21867534173150.66,2019,58.0
3417,-21867534173142.996,2019,21.0
3418,-21867534173174.29,2019,268.0
3419,-21867534173178.14,2019,303.0
3420,-21867534173182.22,2019,323.0
3421,-21867534173169.695,2019,220.0
3422,-21867534173173.508,2019,257.0
3423,-21867534173166.0,2019,182.0
3424,-21867534173164.027,2019,160.0
3425,-21867534173147.336,2019,38.0
3426,-21867534173154.94,2019,89.0
3427,-21867534173178.37,2019,304.0
3428,-21867534173145.234,2019,29.0
3429,-21867534173162.29,2019,146.0
3430,-21867534173175.67,2019,284.0
3431,-21867534173172.89,2019,248.0
3433,-21867534173156.473,2019,99.0
3434,-21867534173175.926,2019,286.0
3435,-21867534173159.33,2019,122.0
3436,-21867534173180.04,2019,312.0
3437,-21867534173151.21,2019,64.0
3438,-21867534173157.957,2019,110.0
3439,-21867534173147.617,2019,39.0
3441,-21867534173187.52,2019,344.0
3442,-21867534173169.535,2019,218.0
3443,-21867534173159.06,2019,120.0
3444,-21867534173169.14,2019,214.0
3447,-21867534173183.836,2019,331.0
3448,-21867534173161.797,2019,140.0
3449,-21867534173156.746,2019,102.0
3450,-21867534173154.63,2019,87.0
3451,-21867534173177.57,2019,298.0
3452,-21867534173142.9,2019,20.0
3453,-21867534173149.664,2019,51.0
3454,-21867534173159.766,2019,127.0
3455,-21867534173167.76,2019,202.0
3456,-21867534173167.004,2019,191.0
3457,-21867534173182.676,2019,326.0
3458,-21867534173156.77,2019,103.0
3459,-21867534173172.51,2019,245.0
3460,-21867534173156.09,2019,96.0
3461,-21867534173153.727,2019,77.0
3462,-21867534173162.594,2019,149.0
3463,-21867534173163.227,2019,151.0
3464,-21867534173155.156,2019,90.0
3465,-21867534173165.582,2019,179.0
3466,-21867534173166.188,2019,184.0
1101,-2808608317350.136,2020,194.0
1102,-2808608317349.884,2020,189.0
1103,-2808608317341.4575,2020,85.0
1104,-2808608317338.768,2020,54.0
1105,-2808608317365.1914,2020,344.0
1106,-2808608317362.725,2020,339.0
1107,-2808608317355.6924,2020,274.0
1108,-2808608317360.7124,2020,326.0
1110,-2808608317351.385,2020,205.0
1111,-2808608317348.6665,2020,175.0
1112,-2808608317330.993,2020,7.0
1113,-2808608317338.7915,2020,55.0
1114,-2808608317345.6753,2020,131.0
1115,-2808608317367.907,2020,348.0
1116,-2808608317336.7593,2020,41.0
1117,-2808608317351.153,2020,203.0
1119,-2808608317356.175,2020,281.0
1120,-2808608317335.139,2020,32.0
1122,-2808608317348.417,2020,169.0
1123,-2808608317344.5664,2020,114.0
1124,-2808608317329.9746,2020,5.0
1125,-2808608317342.9614,2020,100.0
1126,-2808608317356.4854,2020,286.0
1127,-2808608317361.9976,2020,335.0
1129,-2808608317340.9824,2020,79.0
1130,-2808608317348.491,2020,171.0
1131,-2808608317348.848,2020,176.0
1132,-2808608317348.1655,2020,164.0
1133,-2808608317343.7153,2020,109.0
1135,-2808608317351.83,2020,214.0
1136,-2808608317353.3394,2020,235.0
1137,-2808608317354.886,2020,258.0
1138,-2808608317347.0957,2020,147.0
1139,-2808608317334.6514,2020,28.0
1140,-2808608317332.92,2020,16.0
1141,-2808608317351.534,2020,207.0
1142,-2808608317357.8994,2020,307.0
1143,-2808608317347.2505,2020,151.0
1144,-2808608317355.1963,2020,262.0
1145,-2808608317354.6875,2020,253.0
1146,-2808608317358.355,2020,312.0
1148,-2808608317367.2646,2020,346.0
1149,-2808608317359.9434,2020,322.0
1150,-2808608317347.9644,2020,157.0
1151,-2808608317346.9307,2020,144.0
1152,-2808608317376.093,2020,353.0
1153,-2808608317337.5693,2020,43.0
1154,-2808608317360.951,2020,328.0
1155,-2808608317339.967,2020,67.0
1156,-2808608317358.976,2020,317.0
1157,-2808608317349.2183,2020,180.0
1158,-2808608317348.0044,2020,158.0
1159,-2808608317345.9224,2020,135.0
1160,-2808608317335.4023,2020,34.0
1161,-2808608317343.0615,2020,101.0
1162,-2808608317357.1494,2020,297.0
1163,-2808608317338.919,2020,57.0
1164,-2808608317360.671,2020,325.0
1165,-2808608317355.2544,2020,265.0
1166,-2808608317333.0396,2020,17.0
1167,-2808608317355.14,2020,261.0
1168,-2808608317355.0107,2020,259.0
1169,-2808608317354.252,2020,247.0
1170,-2808608317349.5845,2020,186.0
1171,-2808608317351.099,2020,202.0
1172,-2808608317340.2915,2020,71.0
1173,-2808608317330.749,2020,6.0
1174,-2808608317349.3457,2020,182.0
1175,-2808608317367.6934,2020,347.0
1176,-2808608317357.9556,2020,309.0
1177,-2808608317342.4087,2020,95.0
1178,-2808608317357.784,2020,306.0
1179,-2808608317348.4424,2020,170.0
1180,-2808608317353.321,2020,234.0
1181,-2808608317327.7383,2020,3.0
1182,-2808608317342.632,2020,96.0
1183,-2808608317352.119,2020,218.0
1184,-2808608317356.4707,2020,285.0
1185,-2808608317351.0376,2020,201.0
1186,-2808608317345.419,2020,123.0
1187,-2808608317351.632,2020,210.0
1188,-2808608317361.2964,2020,331.0
1189,-2808608317355.663,2020,272.0
1190,-2808608317339.965,2020,66.0
1191,-2808608317355.841,2020,277.0
1192,-2808608317356.54,2020,287.0
1193,-2808608317356.9995,2020,294.0
1194,-2808608317350.074,2020,192.0
1195,-2808608317357.4844,2020,302.0
1196,-2808608317335.385,2020,33.0
1197,-2808608317358.841,2020,314.0
1198,-2808608317347.043,2020,146.0
1199,-2808608317332.833,2020,15.0
1200,-2808608317353.0986,2020,231.0
1201,-2808608317347.186,2020,149.0
1202,-2808608317340.573,2020,73.0
1203,-2808608317353.1606,2020,232.0
1204,-2808608317346.046,2020,137.0
1205,-2808608317352.294,2020,220.0
1206,-2808608317348.5967,2020,173.0
1207,-2808608317339.8564,2020,64.0
1208,-2808608317341.918,2020,92.0
1209,-2808608317344.726,2020,116.0
1210,-2808608317339.637,2020,62.0
1211,-2808608317327.012,2020,2.0
1212,-2808608317358.3804,2020,313.0
1213,-2808608317355.109,2020,260.0
1214,-2808608317358.91,2020,316.0
1216,-2808608317354.0176,2020,243.0
1217,-2808608317344.6714,2020,115.0
1218,-2808608317350.5254,2020,197.0
1219,-2808608317363.318,2020,341.0
1220,-2808608317344.773,2020,118.0
1221,-2808608317365.084,2020,343.0
1222,-2808608317333.52,2020,21.0
1223,-2808608317364.501,2020,342.0
1224,-2808608317368.831,2020,350.0
1225,-2808608317359.599,2020,320.0
1226,-2808608317355.972,2020,279.0
1227,-2808608317352.0645,2020,216.0
1228,-2808608317335.042,2020,31.0
1229,-2808608317351.7144,2020,212.0
1230,-2808608317365.8003,2020,345.0
1231,-2808608317335.562,2020,35.0
1232,-2808608317345.689,2020,132.0
1233,-2808608317353.456,2020,239.0
1234,-2808608317334.3115,2020,26.0
1235,-2808608317341.2017,2020,81.0
1236,-2808608317355.3276,2020,268.0
1237,-2808608317362.246,2020,337.0
1238,-2808608317357.1143,2020,296.0
1239,-2808608317353.359,2020,236.0
1240,-2808608317355.6885,2020,273.0
1241,-2808608317357.282,2020,301.0
1242,-2808608317325.2583,2020,1.0
1243,-2808608317341.458,2020,86.0
1244,-2808608317369.577,2020,351.0
1245,-2808608317344.74,2020,117.0
1246,-2808608317334.6763,2020,29.0
1247,-2808608317349.2695,2020,181.0
1248,-2808608317352.698,2020,225.0
1249,-2808608317354.3154,2020,250.0
1250,-2808608317357.6772,2020,304.0
1251,-2808608317342.7236,2020,97.0
1252,-2808608317353.9497,2020,242.0
1253,-2808608317357.059,2020,295.0
1254,-2808608317355.2173,2020,264.0
1255,-2808608317359.0747,2020,318.0
1256,-2808608317341.259,2020,82.0
1257,-2808608317332.352,2020,12.0
1258,-2808608317350.5137,2020,196.0
1259,-2808608317356.3423,2020,284.0
1260,-2808608317343.449,2020,107.0
1261,-2808608317335.5947,2020,36.0
1262,-2808608317355.558,2020,270.0
1263,-2808608317358.8916,2020,315.0
1264,-2808608317355.4385,2020,269.0
1265,-2808608317359.2646,2020,319.0
1266,-2808608317334.5933,2020,27.0
1267,-2808608317346.8945,2020,142.0
1268,-2808608317332.585,2020,14.0
1269,-2808608317348.262,2020,166.0
1270,-2808608317356.154,2020,280.0
1271,-2808608317368.415,2020,349.0
1272,-2808608317337.932,2020,47.0
1273,-2808608317350.6436,2020,198.0
1274,-2808608317343.3105,2020,105.0
1275,-2808608317352.626,2020,224.0
1276,-2808608317332.446,2020,13.0
1277,-2808608317328.3896,2020,4.0
1278,-2808608317334.025,2020,22.0
1279,-2808608317342.83,2020,98.0
1280,-2808608317337.8057,2020,46.0
1281,-2808608317341.505,2020,87.0
1282,-2808608317354.0933,2020,245.0
1283,-2808608317345.427,2020,124.0
1284,-2808608317351.5835,2020,209.0
1285,-2808608317346.92,2020,143.0
1286,-2808608317352.299,2020,221.0
1287,-2808608317358.1846,2020,310.0
1288,-2808608317359.8906,2020,321.0
1290,-2808608317374.9697,2020,352.0
1291,-2808608317356.2725,2020,283.0
1292,-2808608317356.8936,2020,293.0
1293,-2808608317345.76,2020,134.0
1294,-2808608317341.6753,2020,89.0
1295,-2808608317345.393,2020,122.0
1296,-2808608317349.4355,2020,183.0
1297,-2808608317347.514,2020,155.0
1298,-2808608317354.56,2020,252.0
1299,-2808608317356.5825,2020,288.0
1300,-2808608317356.2515,2020,282.0
1301,-2808608317338.0454,2020,50.0
1303,-2808608317352.7627,2020,228.0
1304,-2808608317347.771,2020,156.0
1305,-2808608317341.0166,2020,80.0
1306,-2808608317354.272,2020,248.0
1307,-2808608317346.341,2020,138.0
1308,-2808608317344.394,2020,111.0
1309,-2808608317361.1094,2020,329.0
1310,-2808608317357.751,2020,305.0
1311,-2808608317350.9,2020,200.0
1312,-2808608317356.8657,2020,292.0
1313,-2808608317354.2476,2020,246.0
1314,-2808608317340.629,2020,75.0
1315,-2808608317353.2417,2020,233.0
1316,-2808608317348.031,2020,160.0
1317,-2808608317341.366,2020,83.0
1318,-2808608317346.4766,2020,141.0
1319,-2808608317352.063,2020,215.0
1320,-2808608317339.228,2020,60.0
1321,-2808608317344.817,2020,119.0
1322,-2808608317357.1675,2020,298.0
1323,-2808608317339.1016,2020,59.0
1324,-2808608317353.6655,2020,241.0
1325,-2808608317348.0625,2020,161.0
1326,-2808608317331.1436,2020,8.0
1328,-2808608317336.5547,2020,39.0
1329,-2808608317338.174,2020,52.0
1330,-2808608317348.5386,2020,172.0
1331,-2808608317345.4346,2020,125.0
1332,-2808608317332.341,2020,11.0
1333,-2808608317340.575,2020,74.0
1334,-2808608317345.4424,2020,126.0
1335,-2808608317346.457,2020,139.0
1336,-2808608317334.174,2020,24.0
1337,-2808608317346.472,2020,140.0
1338,-2808608317343.4062,2020,106.0
1339,-2808608317355.738,2020,275.0
1340,-2808608317348.887,2020,178.0
1341,-2808608317352.7227,2020,226.0
1342,-2808608317361.6367,2020,333.0
1343,-2808608317348.2246,2020,165.0
1344,-2808608317336.456,2020,38.0
1345,-2808608317334.0557,2020,23.0
1346,-2808608317354.865,2020,257.0
1347,-2808608317349.9077,2020,190.0
1348,-2808608317340.0938,2020,68.0
1349,-2808608317351.4517,2020,206.0
1350,-2808608317338.202,2020,53.0
1351,-2808608317350.092,2020,193.0
1352,-2808608317351.7285,2020,213.0
1353,-2808608317334.7656,2020,30.0
1354,-2808608317362.703,2020,338.0
1355,-2808608317345.5283,2020,129.0
1356,-2808608317348.875,2020,177.0
1357,-2808608317351.259,2020,204.0
1358,-2808608317352.0923,2020,217.0
1359,-2808608317360.2515,2020,323.0
1360,-2808608317352.8086,2020,229.0
1361,-2808608317331.324,2020,9.0
1362,-2808608317340.939,2020,78.0
1363,-2808608317357.2417,2020,299.0
1364,-2808608317348.4146,2020,168.0
1365,-2808608317348.0176,2020,159.0
1367,-2808608317360.495,2020,324.0
1368,-2808608317363.1924,2020,340.0
1369,-2808608317361.781,2020,334.0
1370,-2808608317352.1904,2020,219.0
1371,-2808608317333.265,2020,19.0
1372,-2808608317343.4863,2020,108.0
1373,-2808608317348.298,2020,167.0
1374,-2808608317341.704,2020,90.0
1375,-2808608317348.1577,2020,163.0
1376,-2808608317339.8804,2020,65.0
1377,-2808608317349.543,2020,185.0
1378,-2808608317344.9795,2020,121.0
1379,-2808608317355.256,2020,266.0
1380,-2808608317355.57,2020,271.0
1381,-2808608317347.2695,2020,152.0
1382,-2808608317345.6895,2020,133.0
1383,-2808608317357.9077,2020,308.0
1384,-2808608317349.0337,2020,179.0
1385,-2808608317339.591,2020,61.0
1386,-2808608317354.7393,2020,255.0
1387,-2808608317340.426,2020,72.0
1388,-2808608317337.703,2020,45.0
1389,-2808608317350.8784,2020,199.0
1390,-2808608317337.2114,2020,42.0
1391,-2808608317356.7095,2020,289.0
1392,-2808608317349.643,2020,187.0
1393,-2808608317337.978,2020,48.0
1394,-2808608317358.282,2020,311.0
1395,-2808608317340.755,2020,77.0
1396,-2808608317343.249,2020,104.0
1397,-2808608317339.0728,2020,58.0
1398,-2808608317354.0234,2020,244.0
1399,-2808608317360.8354,2020,327.0
1400,-2808608317339.8047,2020,63.0
1401,-2808608317345.4688,2020,127.0
1402,-2808608317342.912,2020,99.0
1403,-2808608317333.4272,2020,20.0
1404,-2808608317361.273,2020,330.0
1405,-2808608317347.003,2020,145.0
1406,-2808608317348.1357,2020,162.0
1407,-2808608317356.711,2020,290.0
1408,-2808608317348.6357,2020,174.0
1409,-2808608317341.8574,2020,91.0
1410,-2808608317354.7334,2020,254.0
1411,-2808608317356.797,2020,291.0
1412,-2808608317349.4995,2020,184.0
1413,-2808608317352.378,2020,222.0
1414,-2808608317344.201,2020,110.0
1415,-2808608317351.5825,2020,208.0
1416,-2808608317344.5566,2020,113.0
1417,-2808608317340.729,2020,76.0
1418,-2808608317352.7617,2020,227.0
1419,-2808608317354.456,2020,251.0
1420,-2808608317355.206,2020,263.0
1421,-2808608317357.259,2020,300.0
1422,-2808608317342.055,2020,94.0
1423,-2808608317357.5713,2020,303.0
1424,-2808608317343.1543,2020,102.0
1425,-2808608317338.8076,2020,56.0
1426,-2808608317345.4863,2020,128.0
1427,-2808608317351.711,2020,211.0
1428,-2808608317341.6313,2020,88.0
1429,-2808608317336.1553,2020,37.0
